Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,1.1458405256271362,22000
1996-01-02,3.5999999046325684,3.640000104904175,3.5999999046325684,3.609999895095825,1.1490232944488525,31000
1996-01-03,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,1.1617552042007446,11000
1996-01-04,3.5999999046325684,3.6500000953674316,3.5999999046325684,3.6500000953674316,1.1617552042007446,16000
1996-01-05,3.6500000953674316,3.6500000953674316,3.5399999618530273,3.5999999046325684,1.1458405256271362,6000
1996-01-08,3.6500000953674316,3.6500000953674316,3.450000047683716,3.4700000286102295,1.1044626235961914,17000
1996-01-09,3.200000047683716,3.2899999618530273,3.200000047683716,3.2899999618530273,1.0471705198287964,3000
1996-01-10,3.049999952316284,3.4000000953674316,3.049999952316284,3.3499999046325684,1.0662684440612793,21000
1996-01-11,3.3949999809265137,3.4000000953674316,3.3299999237060547,3.3499999046325684,1.0662684440612793,14000
1996-01-12,3.3499999046325684,3.3499999046325684,3.3299999237060547,3.3399999141693115,1.0630854368209839,24000
1996-01-15,3.25,3.299999952316284,3.244999885559082,3.299999952316284,1.050353765487671,9000
1996-01-16,3.259999990463257,3.299999952316284,3.259999990463257,3.299999952316284,1.050353765487671,5000
1996-01-17,3.375,3.424999952316284,3.255000114440918,3.255000114440918,1.036030650138855,14000
1996-01-18,3.299999952316284,3.299999952316284,3.0250000953674316,3.049999952316284,0.9707815051078796,13000
1996-01-19,2.75,3.0399999618530273,2.75,2.799999952316284,0.8912091851234436,167000
1996-01-22,2.8350000381469727,3.0,2.8299999237060547,2.8299999237060547,0.9007578492164612,30000
1996-01-23,2.630000114440918,3.0,2.630000114440918,2.924999952316284,0.9309954643249512,33000
1996-01-24,3.0,3.0,2.9100000858306885,2.9100000858306885,0.9262209534645081,9000
1996-01-25,3.200000047683716,3.200000047683716,2.994999885559082,3.0199999809265137,0.961232602596283,13000
1996-01-26,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0.961232602596283,0
1996-01-29,3.0,3.009999990463257,3.0,3.0,0.9548672437667847,10000
1996-01-30,3.0,3.0999999046325684,3.0,3.005000114440918,0.956458568572998,27000
1996-01-31,3.005000114440918,3.265000104904175,3.005000114440918,3.265000104904175,1.039214015007019,10000
1996-02-01,3.265000104904175,3.244999885559082,3.109999895095825,3.109999895095825,0.9898788928985596,19000
1996-02-02,3.25,3.2950000762939453,3.240000009536743,3.2950000762939453,1.048762321472168,29000
1996-02-05,3.2950000762939453,3.615000009536743,3.5,3.549999952316284,1.129926323890686,41000
1996-02-06,3.549999952316284,3.75,3.450000047683716,3.619999885559082,1.1522060632705688,53000
1996-02-07,3.619999885559082,3.625,3.549999952316284,3.6050000190734863,1.1474319696426392,30000
1996-02-08,3.6500000953674316,3.75,3.5999999046325684,3.744999885559082,1.1919924020767212,45000
1996-02-09,3.744999885559082,4.099999904632568,3.9000000953674316,4.025000095367432,1.2811133861541748,45000
1996-02-12,4.025000095367432,4.400000095367432,4.005000114440918,4.170000076293945,1.3272655010223389,52000
1996-02-13,4.170000076293945,4.224999904632568,4.110000133514404,4.125,1.3129421472549438,61000
1996-02-14,4.125,4.5,4.199999809265137,4.300000190734863,1.3686426877975464,46000
1996-02-15,4.300000190734863,4.599999904632568,4.400000095367432,4.474999904632568,1.4243437051773071,123000
1996-02-16,4.474999904632568,4.5,4.300000190734863,4.474999904632568,1.4243437051773071,89000
1996-02-19,4.474999904632568,4.550000190734863,4.400000095367432,4.494999885559082,1.4307091236114502,91000
1996-02-20,4.494999885559082,4.679999828338623,4.300000190734863,4.610000133514404,1.4673126935958862,118000
1996-02-21,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,1.4673126935958862,0
1996-02-22,4.610000133514404,5.070000171661377,4.255000114440918,5.0,1.5914450883865356,110000
1996-02-23,5.0,5.0,4.710000038146973,4.824999809265137,1.535744547843933,127000
1996-02-26,4.795000076293945,4.965000152587891,4.75,4.900000095367432,1.5596160888671875,208000
1996-02-27,4.900000095367432,5.300000190734863,4.724999904632568,4.994999885559082,1.589853286743164,238000
1996-02-28,5.25,5.25,4.860000133514404,4.980000019073486,1.5850796699523926,169000
1996-02-29,4.980000019073486,4.900000095367432,4.724999904632568,4.860000133514404,1.5468844175338745,213000
1996-03-01,4.860000133514404,4.900000095367432,4.699999809265137,4.769999980926514,1.5182384252548218,112000
1996-03-04,4.769999980926514,4.795000076293945,4.65500020980835,4.715000152587891,1.5007325410842896,106000
1996-03-05,4.715000152587891,4.715000152587891,4.715000152587891,4.715000152587891,1.5007325410842896,0
1996-03-06,4.699999809265137,4.699999809265137,4.40500020980835,4.599999904632568,1.4641295671463013,51000
1996-03-07,4.599999904632568,4.644999980926514,4.5,4.599999904632568,1.4641295671463013,45000
1996-03-08,4.599999904632568,4.599999904632568,4.5,4.550000190734863,1.448215365409851,54000
1996-03-11,4.550000190734863,4.525000095367432,4.425000190734863,4.510000228881836,1.4354835748672485,90000
1996-03-12,4.510000228881836,4.675000190734863,4.494999885559082,4.554999828338623,1.4498063325881958,121000
1996-03-13,4.5,4.599999904632568,4.5,4.599999904632568,1.4641295671463013,38000
1996-03-14,4.599999904632568,4.675000190734863,4.550000190734863,4.675000190734863,1.4880009889602661,39000
1996-03-15,4.675000190734863,4.75,4.664999961853027,4.690000057220459,1.492775797843933,27000
1996-03-18,4.690000057220459,4.699999809265137,4.554999828338623,4.625,1.472086787223816,61000
1996-03-19,4.625,4.650000095367432,4.554999828338623,4.610000133514404,1.4673126935958862,64000
1996-03-20,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,1.4673126935958862,0
1996-03-21,4.610000133514404,4.650000095367432,4.590000152587891,4.625,1.472086787223816,32000
1996-03-22,4.625,4.610000133514404,4.5,4.5,1.4323006868362427,16000
1996-03-25,4.5,4.570000171661377,4.505000114440918,4.505000114440918,1.4338922500610352,13000
1996-03-26,4.505000114440918,4.599999904632568,4.510000228881836,4.599999904632568,1.4641295671463013,36000
1996-03-27,4.599999904632568,4.599999904632568,4.5,4.554999828338623,1.4498063325881958,21000
1996-03-28,4.554999828338623,4.650000095367432,4.599999904632568,4.644999980926514,1.4784525632858276,4000
1996-03-29,4.644999980926514,4.699999809265137,4.599999904632568,4.699999809265137,1.4959584474563599,23000
1996-04-01,4.650000095367432,4.699999809265137,4.599999904632568,4.699999809265137,1.4959584474563599,31000
