Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,311.79998779296875,317.5,307.0,312.3500061035156,150.2578887939453,113852
2002-07-02,314.79998779296875,323.0,313.5,315.3999938964844,151.72509765625,166016
2002-07-03,316.25,322.5,312.0,314.3500061035156,151.2200164794922,196486
2002-07-04,316.75,319.8500061035156,316.75,318.1499938964844,153.04800415039062,233997
2002-07-05,319.8999938964844,330.0,319.8999938964844,324.04998779296875,155.88619995117188,472596
2002-07-08,331.0,340.0,328.0,338.8500061035156,163.00592041015625,317179
2002-07-09,339.29998779296875,343.8999938964844,333.0,336.6499938964844,161.94757080078125,456642
2002-07-10,336.6000061035156,338.0,328.0,329.5,158.50804138183594,98892
2002-07-11,330.0,330.0,322.25,323.3999938964844,155.5735321044922,68794
2002-07-12,326.79998779296875,332.0,326.0,327.95001220703125,157.7623748779297,63190
2002-07-15,328.0,328.79998779296875,319.0,320.6499938964844,154.25067138671875,87809
2002-07-16,318.5,320.95001220703125,314.0,315.0,151.53268432617188,47189
2002-07-17,314.1000061035156,317.8999938964844,305.0,307.75,148.0450439453125,122953
2002-07-18,308.1000061035156,315.0,307.5,312.25,150.2097930908203,173079
2002-07-19,300.0,314.0,300.0,307.25,147.80450439453125,84246
2002-07-22,302.0,307.70001220703125,299.20001220703125,301.8999938964844,145.23085021972656,103234
2002-07-23,300.0,309.1000061035156,298.04998779296875,306.1000061035156,147.2512969970703,78746
2002-07-24,307.0,309.75,295.95001220703125,299.04998779296875,143.85983276367188,189959
2002-07-25,312.0,312.0,284.54998779296875,287.25,138.1833953857422,266291
2002-07-26,285.29998779296875,289.70001220703125,276.1499938964844,278.5,133.9741668701172,178532
2002-07-29,279.8999938964844,281.8999938964844,246.0500030517578,274.0,131.8093719482422,386909
2002-07-30,280.0,289.0,275.1000061035156,276.5,133.0120849609375,254176
2002-07-31,255.0,272.0,255.0,267.1000061035156,128.49012756347656,325601
2002-08-01,269.0,279.8999938964844,255.25,262.79998779296875,126.42160034179688,438415
2002-08-02,260.0,271.95001220703125,255.5,269.0,129.4041290283203,229465
